,processed_end_dates,end_year,end_month,days_until_end,end_in_past,processed_start_dates,start_year,start_month,days_since_start,start_in_future,num_skills,contains_python,contains_java,contains_excel,contains_sql,contains_leadership,contains_data,num_positions,contains_manager,contains_developer,contains_analyst,contains_engineer,contains_consultant,contains_executive,num_locations,contains_remote,contains_usa,contains_india,contains_bangladesh,contains_uk,contains_canada,location_type,responsibilities_word_count,responsibilities_sentence_count,responsibilities_contains_manage,responsibilities_contains_develop,responsibilities_contains_coordinate,responsibilities_contains_lead,responsibilities_contains_analyze,responsibilities_contains_design,num_activity_types,contains_sports,contains_volunteering,contains_arts,contains_music,contains_debate,contains_coding,num_organizations,contains_university,contains_club,contains_society,contains_association,contains_foundation,num_unique_links,is_invalid_link,num_roles,is_manager,is_developer,is_engineer,is_analyst,is_designer,is_consultant,num_languages,knows_english,knows_spanish,knows_french,knows_german,knows_hindi,knows_mandarin,num_proficiencies,is_fluent,is_native,is_proficient,is_advanced,is_bilingual,num_certification_providers,is_coursera,is_linkedin_learning,is_udemy,is_google,is_microsoft,is_aws,common_providers,other_providers,num_common_providers,num_other_providers,num_certification_skills,has_skill_python,has_skill_java,has_skill_excel,has_skill_sql,has_skill_data,has_skill_management,num_links,has_invalid_links,processed_issue_dates,issue_year,issue_month,days_since_issue,processed_expiry_dates,expiry_year,expiry_month,days_until_expiry,is_expired,primary_role,is_trainee,is_executive,is_administrator,degrees_extracted,fields_extracted,education_level,is_bachelor,is_master,is_phd,is_diploma,is_honors,is_computer_science,is_engineering,is_mechanical_engineering,is_civil_engineering,min_experience,max_experience,experience_category,is_less_than_2_years,is_between_2_and_5_years,is_more_than_5_years,min_age,max_age,is_age_specified,num_responsibilities,contains_machine_learning,contains_data_analysis,contains_troubleshooting,contains_quality,num_skills_required,contains_communication,contains_marketing
6999,2024-12-27,2024.0,12.0,0,0,2019-09-01,2019.0,9.0,1944,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,international,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,[],"['computer science', 'engineering']",0,0,0,0,0,0,1,1,0,0,1,,<2 years,1,0,0,,,False,14,0,0,1,0,0,0,0
7000,2020-09-01,2020.0,9.0,-1578,1,2019-07-01,2019.0,7.0,2006,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,international,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['na'],0,1,0,0,0,0,0,0,0,0,0,,,,-1,,,,-1,1,executive,0,1,0,[],[],0,0,0,0,0,0,0,0,0,0,1,3.0,<2 years,1,0,0,,,False,7,0,0,0,0,1,0,0
7001,2015-09-01,2015.0,9.0,-3405,1,2010-04-01,2010.0,4.0,5384,0,5,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,international,60,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,administrator,0,0,1,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,4,5.0,2-5 years,0,1,0,,,False,20,0,0,1,0,3,0,0
7002,2016-01-01,2016.0,1.0,-3283,1,1980-02-01,1980.0,2.0,16401,0,25,0,0,0,0,0,0,4,1,0,0,1,0,0,8,0,0,0,0,0,0,international,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,5,10.0,2-5 years,0,1,0,30.0,40.0,True,13,0,1,0,0,4,0,0
7003,2024-12-27,2024.0,12.0,0,0,2001-11-01,2001.0,11.0,8457,0,21,0,0,0,0,0,0,4,1,0,0,1,0,0,7,0,0,0,0,0,0,international,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,['master'],[],3,0,1,0,0,0,0,0,0,0,15,,>5 years,0,0,1,,,False,6,0,0,0,0,3,0,0
7004,2024-12-27,2024.0,12.0,0,0,1994-01-01,1994.0,1.0,11318,0,7,0,1,0,0,0,0,7,1,0,0,0,1,0,14,0,0,0,0,0,0,international,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,2,,2-5 years,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0
7005,,,,-1,1,2015-01-01,2015.0,1.0,3648,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,international,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['master'],[],3,0,1,0,0,0,0,0,0,0,3,,2-5 years,0,1,0,,,False,5,0,0,0,0,6,0,0
7006,,,,-1,1,,,,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,international,38,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,developer,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,3,7.0,2-5 years,0,1,0,,,False,11,0,0,0,0,0,0,0
7007,2000-05-01,2000.0,5.0,-9006,1,1980-06-01,1980.0,6.0,16280,0,25,0,0,0,0,0,0,4,0,0,0,1,0,0,7,0,0,0,0,0,0,international,23,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['state of maine'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,5,8.0,2-5 years,0,1,0,,,False,9,0,0,0,1,6,0,0
7008,2016-01-01,2016.0,1.0,-3283,1,2001-01-01,2001.0,1.0,8761,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,international,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,3,5.0,2-5 years,0,1,0,,,False,8,0,0,1,0,0,0,0
7009,2017-12-01,2017.0,12.0,-2583,1,2008-03-01,2008.0,3.0,6145,0,6,0,0,0,0,0,0,6,0,0,0,0,0,1,12,0,0,0,0,0,0,international,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,[],"['hr block', 'accounting training center']",0,2,0,0,0,0,0,0,0,0,1,2011-01-01,2011.0,1.0,5109,,,,-1,1,engineer,0,0,0,"['bachelor', 'diploma']","['engineering', 'mechanical engineering']",2,1,0,0,1,0,0,1,1,0,2,5.0,2-5 years,0,1,0,25.0,40.0,True,4,0,0,1,0,2,0,0
7010,2024-12-27,2024.0,12.0,0,0,1999-05-01,1999.0,5.0,9372,0,14,0,0,0,1,0,0,6,0,0,0,1,0,0,12,0,0,0,0,0,0,international,23,1,0,1,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['na'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,5,8.0,2-5 years,0,1,0,,,False,9,0,0,0,1,6,0,0
7011,2015-09-01,2015.0,9.0,-3405,1,2010-04-01,2010.0,4.0,5384,0,5,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,international,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['master'],[],3,0,1,0,0,0,0,0,0,0,2,4.0,2-5 years,0,1,0,,,False,7,0,0,0,0,2,0,0
7012,,,,-1,1,2018-05-01,2018.0,5.0,2432,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,international,19,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,0,,<2 years,1,0,0,20.0,35.0,True,8,0,0,0,0,0,0,0
7013,2024-12-27,2024.0,12.0,0,0,2011-05-01,2011.0,5.0,4989,0,14,0,1,0,0,0,0,4,0,0,0,1,0,0,8,0,0,0,0,0,0,international,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['na'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,2,,2-5 years,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0
7014,2020-11-01,2020.0,11.0,-1517,1,2018-01-01,2018.0,1.0,2552,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,international,17,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,1,,<2 years,1,0,0,,,False,6,0,0,0,0,9,0,1
7015,2024-12-27,2024.0,12.0,0,0,1999-05-01,1999.0,5.0,9372,0,14,0,0,0,1,0,0,6,0,0,0,1,0,0,12,0,0,0,0,0,0,international,7,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['na'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'diploma']","['engineering', 'mechanical engineering']",2,1,0,0,1,0,0,1,1,0,2,5.0,2-5 years,0,1,0,25.0,40.0,True,4,0,0,1,0,2,0,0
7016,,,,-1,1,2007-10-01,2007.0,10.0,6297,0,20,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,international,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['engineering', 'civil engineering']",2,1,0,0,0,0,0,1,0,1,1,2.0,<2 years,1,0,0,25.0,30.0,True,19,0,0,0,1,4,0,0
7017,2020-10-01,2020.0,10.0,-1548,1,2020-05-01,2020.0,5.0,1701,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,30,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],['computer science'],2,1,0,0,0,0,1,0,0,0,4,,2-5 years,0,1,0,,,False,15,0,0,0,1,8,0,0
7018,,,,-1,1,2019-10-01,2019.0,10.0,1914,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,international,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'diploma', 'honors']",[],2,1,0,0,1,1,0,0,0,0,3,,2-5 years,0,1,0,25.0,35.0,True,9,0,0,1,0,7,0,0
7019,2024-12-27,2024.0,12.0,0,0,2008-05-01,2008.0,5.0,6084,0,18,0,0,0,0,0,0,5,1,0,0,0,0,1,10,0,0,0,0,0,0,international,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,0,,<2 years,1,0,0,18.0,30.0,True,10,0,0,0,0,1,0,0
7020,2015-08-01,2015.0,8.0,-3436,1,2014-09-01,2014.0,9.0,3770,0,12,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,international,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,[],"['engineering', 'civil engineering']",0,0,0,0,0,0,0,1,0,1,5,,2-5 years,0,1,0,,,False,11,0,0,0,0,4,0,0
7021,,,,-1,1,2019-10-01,2019.0,10.0,1914,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,international,19,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,0,,<2 years,1,0,0,20.0,35.0,True,8,0,0,0,0,0,0,0
7022,2024-12-27,2024.0,12.0,0,0,2010-01-01,2010.0,1.0,5474,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,international,30,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,[],['internal revenue service department of the treasury'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],['computer science'],2,1,0,0,0,0,1,0,0,0,4,,2-5 years,0,1,0,,,False,15,0,0,0,1,8,0,0
7023,2020-01-01,2020.0,1.0,-1822,1,2019-01-01,2019.0,1.0,2187,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,24,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,5,10.0,2-5 years,0,1,0,30.0,40.0,True,13,0,1,0,0,4,0,0
7024,2015-08-01,2015.0,8.0,-3436,1,2014-04-01,2014.0,4.0,3923,0,18,0,0,0,0,0,0,4,1,0,0,0,0,0,8,0,0,0,0,0,0,international,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['engineering', 'civil engineering']",2,1,0,0,0,0,0,1,0,1,1,2.0,<2 years,1,0,0,25.0,30.0,True,19,0,0,0,1,4,0,0
7025,2017-10-01,2017.0,10.0,-2644,1,2014-05-01,2014.0,5.0,3893,0,15,0,0,0,1,0,0,3,0,0,1,0,0,0,6,0,0,0,0,0,0,international,15,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,designer,0,0,0,['bachelor'],"['engineering', 'mechanical engineering']",2,1,0,0,0,0,0,1,1,0,5,,2-5 years,0,1,0,,,False,8,0,0,0,0,2,0,0
7026,2024-12-27,2024.0,12.0,0,0,2020-01-01,2020.0,1.0,1822,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,administrator,0,0,1,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,4,5.0,2-5 years,0,1,0,,,False,20,0,0,1,0,3,0,0
7027,2012-11-01,2012.0,11.0,-4439,1,1993-06-01,1993.0,6.0,11532,0,26,1,0,0,0,0,0,15,0,0,0,0,0,0,18,0,0,0,0,0,0,international,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['na'],0,1,0,0,0,0,0,0,0,0,1,2005-05-01,2005.0,5.0,7180,,,,-1,1,engineer,0,0,0,"['bachelor', 'master']","['computer science', 'engineering']",3,1,1,0,0,0,1,1,0,0,0,,<2 years,1,0,0,,,False,11,1,1,0,0,5,0,0
7028,,,,-1,1,2018-09-01,2018.0,9.0,2309,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,international,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'diploma']","['engineering', 'mechanical engineering']",2,1,0,0,1,0,0,1,1,0,2,5.0,2-5 years,0,1,0,25.0,40.0,True,4,0,0,1,0,2,0,0
7029,2020-09-01,2020.0,9.0,-1578,1,2019-07-01,2019.0,7.0,2006,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,international,39,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['na'],0,1,0,0,0,0,0,0,0,0,0,,,,-1,,,,-1,1,administrator,0,0,1,['bachelor'],['computer science'],2,1,0,0,0,0,1,0,0,0,1,,<2 years,1,0,0,25.0,40.0,True,12,0,0,1,0,8,0,0
7030,2011-10-01,2011.0,10.0,-4836,1,2006-03-01,2006.0,3.0,6876,0,42,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,international,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,0,,<2 years,1,0,0,18.0,30.0,True,10,0,0,0,0,1,0,0
7031,2014-10-01,2014.0,10.0,-3740,1,1995-04-01,1995.0,4.0,10863,0,15,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,international,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['engineering', 'civil engineering']",2,1,0,0,0,0,0,1,0,1,1,2.0,<2 years,1,0,0,25.0,30.0,True,19,0,0,0,1,4,0,0
7032,,,,-1,1,2012-01-01,2012.0,1.0,4744,0,9,0,0,0,0,0,0,3,0,0,0,1,0,0,5,1,0,0,0,0,0,remote,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,['aws'],['csm'],1,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,0,,<2 years,1,0,0,18.0,30.0,True,10,0,0,0,0,1,0,0
7033,,,,-1,1,2020-02-01,2020.0,2.0,1791,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['master'],[],3,0,1,0,0,0,0,0,0,0,2,4.0,2-5 years,0,1,0,,,False,7,0,0,0,0,2,0,0
7034,2024-12-27,2024.0,12.0,0,0,2010-07-01,2010.0,7.0,5293,0,3,0,0,0,0,0,0,3,1,0,0,0,1,1,6,0,0,0,0,0,0,international,28,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'diploma', 'honors']",[],2,1,0,0,1,1,0,0,0,0,3,,2-5 years,0,1,0,25.0,35.0,True,9,0,0,1,0,7,0,0
7035,,,,-1,1,2020-08-01,2020.0,8.0,1609,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,international,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['na'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,3,,2-5 years,0,1,0,,,False,9,0,0,0,0,8,0,0
7036,2006-06-01,2006.0,6.0,-6784,1,1993-02-01,1993.0,2.0,11652,0,20,0,0,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,international,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['engineering', 'civil engineering']",2,1,0,0,0,0,0,1,0,1,1,2.0,<2 years,1,0,0,25.0,30.0,True,19,0,0,0,1,4,0,0
7037,2020-11-01,2020.0,11.0,-1517,1,2018-01-01,2018.0,1.0,2552,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,international,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'master']","['computer science', 'engineering']",3,1,1,0,0,0,1,1,0,0,0,,<2 years,1,0,0,,,False,11,1,1,0,0,5,0,0
7038,2015-09-01,2015.0,9.0,-3405,1,1996-09-01,1996.0,9.0,10344,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,international,9,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,1,3.0,<2 years,1,0,0,22.0,30.0,True,4,0,0,0,1,2,0,0
7039,,,,-1,1,,,,-1,1,5,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,1,0,0,1,1,domestic,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,5,10.0,2-5 years,0,1,0,30.0,40.0,True,13,0,1,0,0,4,0,0
